node_id,level1,level2,leaf_id,layer_id,flow,node_name,layer_name
274,1,2,441,2,2.66311e-4,ASV_00278,IT2
274,1,4,424,3,3.72357e-5,ASV_00278,IT3
274,1,1,296,5,6.78166e-4,ASV_00278,UK1
274,1,3,434,6,1.40309e-4,ASV_00278,UK2
275,1,4,16,1,3.64564e-4,ASV_00279,IT1
275,1,2,565,2,1.11088e-4,ASV_00279,IT2
275,1,4,444,3,3.34218e-5,ASV_00279,IT3
275,1,1,279,5,6.95964e-4,ASV_00279,UK1
276,1,4,296,1,1.15854e-4,ASV_00280,IT1
276,1,2,95,2,5.18138e-4,ASV_00280,IT2
276,3,120,NA,4,3.56836e-4,ASV_00280,FI1
276,1,1,428,5,5.28041e-4,ASV_00280,UK1
276,1,3,327,6,1.65549e-4,ASV_00280,UK2
276,2,194,NA,7,3.11037e-4,ASV_00280,SE1
277,3,293,NA,4,1.68303e-4,ASV_00281,FI1
277,1,3,191,6,1.98798e-4,ASV_00281,UK2
277,2,131,NA,7,3.58377e-4,ASV_00281,SE1
278,1,2,240,2,3.99248e-4,ASV_00282,IT2
278,1,3,204,6,1.92555e-4,ASV_00282,UK2
279,1,2,413,2,2.86431e-4,ASV_00283,IT2
279,3,245,NA,4,2.30076e-4,ASV_00283,FI1
279,1,3,583,6,9.42023e-5,ASV_00283,UK2
280,1,2,114,2,4.93583e-4,ASV_00284,IT2
281,1,4,250,1,1.73028e-4,ASV_00285,IT1
281,1,2,165,2,4.50555e-4,ASV_00285,IT2
281,1,1,91,5,8.87142e-4,ASV_00285,UK1
281,1,3,273,6,1.75147e-4,ASV_00285,UK2
282,1,2,171,2,4.45018e-4,ASV_00286,IT2
282,1,4,351,3,5.5309e-5,ASV_00286,IT3
282,1,1,357,5,6.13803e-4,ASV_00286,UK1
282,1,3,525,6,1.13922e-4,ASV_00286,UK2
283,1,4,258,1,1.68284e-4,ASV_00287,IT1
283,1,2,464,2,2.47854e-4,ASV_00287,IT2
283,1,1,119,5,8.41093e-4,ASV_00287,UK1
283,1,3,294,6,1.71878e-4,ASV_00287,UK2
284,1,4,88,1,2.76929e-4,ASV_00288,IT1
284,1,2,41,2,5.95983e-4,ASV_00288,IT2
284,1,4,449,3,3.08948e-5,ASV_00288,IT3
284,3,31,NA,4,4.68107e-4,ASV_00288,FI1
284,1,1,295,5,6.82091e-4,ASV_00288,UK1
284,1,3,589,6,9.06857e-5,ASV_00288,UK2
284,2,85,NA,7,4.08452e-4,ASV_00288,SE1
285,3,261,NA,4,2.11947e-4,ASV_00289,FI1
285,1,1,80,5,8.9653e-4,ASV_00289,UK1
285,1,3,64,6,2.56586e-4,ASV_00289,UK2
285,2,398,NA,7,1.77606e-4,ASV_00289,SE1
286,1,4,240,1,1.7594e-4,ASV_00290,IT1
286,1,2,401,2,2.92968e-4,ASV_00290,IT2
286,1,4,324,3,6.484e-5,ASV_00290,IT3
286,3,35,NA,4,4.58665e-4,ASV_00290,FI1
286,1,1,429,5,5.24502e-4,ASV_00290,UK1
286,1,3,552,6,1.05856e-4,ASV_00290,UK2
286,2,456,NA,7,8.76664e-5,ASV_00290,SE1
287,1,2,337,2,3.33131e-4,ASV_00291,IT2
288,1,2,523,2,1.9839e-4,ASV_00292,IT2
288,3,319,NA,4,1.32011e-4,ASV_00292,FI1
288,1,1,385,5,5.836e-4,ASV_00292,UK1
288,1,3,620,6,6.90208e-5,ASV_00292,UK2
288,2,15,NA,7,5.6389e-4,ASV_00292,SE1
289,1,4,176,1,2.16148e-4,ASV_00293,IT1
289,1,2,457,2,2.53412e-4,ASV_00293,IT2
289,1,1,218,5,7.50032e-4,ASV_00293,UK1
289,1,3,474,6,1.27661e-4,ASV_00293,UK2
289,2,358,NA,7,2.08093e-4,ASV_00293,SE1
290,1,4,21,1,3.59326e-4,ASV_00294,IT1
290,1,2,334,2,3.34182e-4,ASV_00294,IT2
290,1,4,310,3,8.37756e-5,ASV_00294,IT3
290,1,1,128,5,8.28268e-4,ASV_00294,UK1
290,1,3,255,6,1.80182e-4,ASV_00294,UK2
290,2,362,NA,7,2.0099e-4,ASV_00294,SE1
291,1,4,132,1,2.48772e-4,ASV_00295,IT1
291,1,2,12,2,6.93455e-4,ASV_00295,IT2
291,1,4,347,3,5.63819e-5,ASV_00295,IT3
291,1,1,432,5,5.19209e-4,ASV_00295,UK1
291,1,3,200,6,1.94293e-4,ASV_00295,UK2
292,1,4,229,1,1.84983e-4,ASV_00296,IT1
292,1,2,138,2,4.70044e-4,ASV_00296,IT2
292,3,139,NA,4,3.36791e-4,ASV_00296,FI1
292,1,1,117,5,8.48534e-4,ASV_00296,UK1
292,1,3,329,6,1.65206e-4,ASV_00296,UK2
292,2,222,NA,7,2.94398e-4,ASV_00296,SE1
293,1,4,297,1,1.15677e-4,ASV_00297,IT1
293,1,2,465,2,2.47385e-4,ASV_00297,IT2
293,3,9,NA,4,5.40444e-4,ASV_00297,FI1
293,1,1,146,5,8.12789e-4,ASV_00297,UK1
293,1,3,382,6,1.50864e-4,ASV_00297,UK2
293,2,196,NA,7,3.1053e-4,ASV_00297,SE1
294,1,2,405,2,2.92564e-4,ASV_00298,IT2
294,3,324,NA,4,1.1905e-4,ASV_00298,FI1
294,1,1,6,5,0.00106435,ASV_00298,UK1
294,1,3,565,6,1.01817e-4,ASV_00298,UK2
294,2,91,NA,7,4.00455e-4,ASV_00298,SE1
295,1,4,257,1,1.6913e-4,ASV_00299,IT1
295,1,2,536,2,1.82256e-4,ASV_00299,IT2
295,3,147,NA,4,3.31645e-4,ASV_00299,FI1
295,1,1,151,5,8.06939e-4,ASV_00299,UK1
295,1,3,435,6,1.40198e-4,ASV_00299,UK2
296,1,2,382,2,3.04074e-4,ASV_00300,IT2
296,1,1,261,5,7.18773e-4,ASV_00300,UK1
296,1,3,280,6,1.73686e-4,ASV_00300,UK2
297,3,155,NA,4,3.19841e-4,ASV_00301,FI1
297,1,3,330,6,1.65153e-4,ASV_00301,UK2
297,2,223,NA,7,2.94384e-4,ASV_00301,SE1
298,1,3,25,6,2.82946e-4,ASV_00302,UK2
299,1,2,144,2,4.65e-4,ASV_00303,IT2
299,3,210,NA,4,2.68109e-4,ASV_00303,FI1
299,1,1,448,5,4.87479e-4,ASV_00303,UK1
299,1,3,296,6,1.7158e-4,ASV_00303,UK2
299,2,333,NA,7,2.27439e-4,ASV_00303,SE1
300,1,2,399,2,2.96088e-4,ASV_00304,IT2
300,1,1,66,5,9.12989e-4,ASV_00304,UK1
300,1,3,281,6,1.73526e-4,ASV_00304,UK2
301,1,2,318,2,3.40473e-4,ASV_00305,IT2
301,1,3,26,6,2.82013e-4,ASV_00305,UK2
302,1,4,201,1,2.03493e-4,ASV_00307,IT1
302,1,2,56,2,5.65284e-4,ASV_00307,IT2
302,1,4,372,3,4.84922e-5,ASV_00307,IT3
302,1,3,486,6,1.23113e-4,ASV_00307,UK2
303,1,4,233,1,1.82509e-4,ASV_00308,IT1
303,1,2,490,2,2.27288e-4,ASV_00308,IT2
303,1,4,464,3,2.81239e-5,ASV_00308,IT3
303,1,1,70,5,9.07284e-4,ASV_00308,UK1
304,1,2,258,2,3.86492e-4,ASV_00309,IT2
304,3,176,NA,4,3.0155e-4,ASV_00309,FI1
304,1,1,393,5,5.74237e-4,ASV_00309,UK1
304,1,3,454,6,1.35601e-4,ASV_00309,UK2
304,2,80,NA,7,4.11436e-4,ASV_00309,SE1
305,3,182,NA,4,2.96956e-4,ASV_00310,FI1
305,1,1,375,5,5.94677e-4,ASV_00310,UK1
305,1,3,164,6,2.08222e-4,ASV_00310,UK2
306,1,4,14,1,3.73316e-4,ASV_00311,IT1
306,1,2,360,2,3.19513e-4,ASV_00311,IT2
306,1,4,352,3,5.403e-5,ASV_00311,IT3
306,3,208,NA,4,2.69734e-4,ASV_00311,FI1
306,1,1,331,5,6.42346e-4,ASV_00311,UK1
306,1,3,149,6,2.13693e-4,ASV_00311,UK2
307,1,4,115,1,2.55065e-4,ASV_00312,IT1
307,1,2,92,2,5.18784e-4,ASV_00312,IT2
307,1,4,402,3,4.08622e-5,ASV_00312,IT3
307,1,1,162,5,7.96132e-4,ASV_00312,UK1
308,1,4,12,1,3.80857e-4,ASV_00313,IT1
308,1,2,431,2,2.73921e-4,ASV_00313,IT2
308,1,4,368,3,5.0155e-5,ASV_00313,IT3
308,1,1,10,5,0.00102366,ASV_00313,UK1
308,1,3,197,6,1.95865e-4,ASV_00313,UK2
308,2,43,NA,7,4.71783e-4,ASV_00313,SE1
309,1,3,445,6,1.37873e-4,ASV_00314,UK2
309,2,346,NA,7,2.1774e-4,ASV_00314,SE1
310,1,4,29,1,3.37365e-4,ASV_00315,IT1
310,1,2,433,2,2.71305e-4,ASV_00315,IT2
310,1,4,305,3,9.64062e-5,ASV_00315,IT3
310,3,153,NA,4,3.22833e-4,ASV_00315,FI1
310,1,1,417,5,5.45417e-4,ASV_00315,UK1
310,1,3,199,6,1.94833e-4,ASV_00315,UK2
310,2,63,NA,7,4.33388e-4,ASV_00315,SE1
311,1,1,424,5,5.33813e-4,ASV_00316,UK1
311,1,3,492,6,1.22054e-4,ASV_00316,UK2
312,1,4,190,1,2.09806e-4,ASV_00317,IT1
312,1,2,188,2,4.31253e-4,ASV_00317,IT2
313,1,4,94,1,2.74581e-4,ASV_00318,IT1
313,1,2,29,2,6.37992e-4,ASV_00318,IT2
313,1,4,469,3,2.71852e-5,ASV_00318,IT3
313,3,250,NA,4,2.28799e-4,ASV_00318,FI1
313,1,1,310,5,6.67127e-4,ASV_00318,UK1
313,1,3,373,6,1.5302e-4,ASV_00318,UK2
313,2,412,NA,7,1.59288e-4,ASV_00318,SE1
314,3,16,NA,4,5.01678e-4,ASV_00319,FI1
314,1,3,538,6,1.09805e-4,ASV_00319,UK2
315,1,2,550,2,1.62116e-4,ASV_00320,IT2
315,1,1,236,5,7.37255e-4,ASV_00320,UK1
315,1,3,369,6,1.53727e-4,ASV_00320,UK2
316,1,2,213,2,4.12686e-4,ASV_00321,IT2
316,1,1,19,5,9.94394e-4,ASV_00321,UK1
316,1,3,531,6,1.12115e-4,ASV_00321,UK2
317,1,3,365,6,1.55301e-4,ASV_00322,UK2
318,1,4,249,1,1.73362e-4,ASV_00323,IT1
318,1,2,340,2,3.30034e-4,ASV_00323,IT2
318,3,20,NA,4,4.96436e-4,ASV_00323,FI1
318,1,1,301,5,6.74946e-4,ASV_00323,UK1
318,1,3,4,6,3.63622e-4,ASV_00323,UK2
318,2,345,NA,7,2.1867e-4,ASV_00323,SE1
319,1,4,23,1,3.51089e-4,ASV_00324,IT1
319,1,2,44,2,5.92577e-4,ASV_00324,IT2
319,1,4,363,3,5.0893e-5,ASV_00324,IT3
319,3,262,NA,4,2.08997e-4,ASV_00324,FI1
319,1,1,163,5,7.94222e-4,ASV_00324,UK1
319,1,3,417,6,1.44241e-4,ASV_00324,UK2
319,2,164,NA,7,3.32354e-4,ASV_00324,SE1
320,1,4,32,1,3.32125e-4,ASV_00325,IT1
320,1,2,52,2,5.73102e-4,ASV_00325,IT2
320,1,1,455,5,4.59047e-4,ASV_00325,UK1
320,1,3,57,6,2.60288e-4,ASV_00325,UK2
321,1,4,304,1,1.02403e-4,ASV_00326,IT1
321,1,2,563,2,1.15403e-4,ASV_00326,IT2
321,1,4,504,3,1.68658e-5,ASV_00326,IT3
321,1,1,35,5,9.53401e-4,ASV_00326,UK1
321,1,3,248,6,1.81123e-4,ASV_00326,UK2
322,1,4,290,1,1.28425e-4,ASV_00327,IT1
322,1,2,362,2,3.17337e-4,ASV_00327,IT2
322,1,4,472,3,2.66351e-5,ASV_00327,IT3
323,1,4,27,1,3.38352e-4,ASV_00328,IT1
323,1,2,380,2,3.05668e-4,ASV_00328,IT2
323,1,1,78,5,8.99206e-4,ASV_00328,UK1
323,1,3,192,6,1.9879e-4,ASV_00328,UK2
323,2,89,NA,7,4.01082e-4,ASV_00328,SE1
324,3,258,NA,4,2.14686e-4,ASV_00329,FI1
324,1,3,94,6,2.36719e-4,ASV_00329,UK2
324,2,277,NA,7,2.7137e-4,ASV_00329,SE1
325,1,4,6,1,4.05861e-4,ASV_00330,IT1
325,1,2,231,2,4.05133e-4,ASV_00330,IT2
325,1,1,187,5,7.73003e-4,ASV_00330,UK1
326,1,4,105,1,2.65783e-4,ASV_00331,IT1
326,1,2,228,2,4.05715e-4,ASV_00331,IT2
326,1,4,496,3,1.89363e-5,ASV_00331,IT3
326,3,159,NA,4,3.169e-4,ASV_00331,FI1
326,1,1,251,5,7.25728e-4,ASV_00331,UK1
326,1,3,521,6,1.15085e-4,ASV_00331,UK2
326,2,432,NA,7,1.31814e-4,ASV_00331,SE1
327,1,2,53,2,5.72961e-4,ASV_00332,IT2
327,1,3,476,6,1.26744e-4,ASV_00332,UK2
327,2,377,NA,7,1.89383e-4,ASV_00332,SE1
328,1,4,161,1,2.29838e-4,ASV_00333,IT1
328,1,2,109,2,4.97495e-4,ASV_00333,IT2
328,1,4,447,3,3.15981e-5,ASV_00333,IT3
328,1,1,32,5,9.6045e-4,ASV_00333,UK1
328,1,3,292,6,1.72132e-4,ASV_00333,UK2
329,1,2,528,2,1.90967e-4,ASV_00334,IT2
329,1,3,404,6,1.47006e-4,ASV_00334,UK2
329,2,90,NA,7,4.00675e-4,ASV_00334,SE1
330,1,4,55,1,3.04663e-4,ASV_00335,IT1
330,1,2,379,2,3.07594e-4,ASV_00335,IT2
330,1,4,415,3,3.88093e-5,ASV_00335,IT3
330,3,274,NA,4,1.90115e-4,ASV_00335,FI1
330,1,1,98,5,8.7709e-4,ASV_00335,UK1
330,1,3,542,6,1.08899e-4,ASV_00335,UK2
330,2,441,NA,7,1.14018e-4,ASV_00335,SE1
331,1,4,215,1,1.92112e-4,ASV_00336,IT1
331,1,2,479,2,2.34462e-4,ASV_00336,IT2
331,1,4,459,3,2.9177e-5,ASV_00336,IT3
331,1,1,321,5,6.57641e-4,ASV_00336,UK1
332,1,4,294,1,1.21339e-4,ASV_00337,IT1
332,1,2,192,2,4.28944e-4,ASV_00337,IT2
332,1,4,439,3,3.39567e-5,ASV_00337,IT3
332,1,1,214,5,7.53233e-4,ASV_00337,UK1
332,1,3,253,6,1.80475e-4,ASV_00337,UK2
333,3,195,NA,4,2.83774e-4,ASV_00338,FI1
333,1,1,285,5,6.89838e-4,ASV_00338,UK1
333,1,3,217,6,1.89144e-4,ASV_00338,UK2
334,1,2,335,2,3.336e-4,ASV_00339,IT2
334,3,287,NA,4,1.723e-4,ASV_00339,FI1
334,1,3,604,6,8.12358e-5,ASV_00339,UK2
335,1,2,462,2,2.48747e-4,ASV_00340,IT2
335,1,4,320,3,6.96585e-5,ASV_00340,IT3
335,1,1,17,5,0.00100217,ASV_00340,UK1
335,1,3,16,6,3.1331e-4,ASV_00340,UK2
336,3,11,NA,4,5.18983e-4,ASV_00341,FI1
336,1,1,116,5,8.49383e-4,ASV_00341,UK1
336,1,3,503,6,1.19754e-4,ASV_00341,UK2
336,2,366,NA,7,1.99206e-4,ASV_00341,SE1
337,1,4,75,1,2.83915e-4,ASV_00342,IT1
337,1,2,210,2,4.13527e-4,ASV_00342,IT2
337,3,93,NA,4,3.78056e-4,ASV_00342,FI1
337,1,1,282,5,6.94381e-4,ASV_00342,UK1
337,1,3,10,6,3.29498e-4,ASV_00342,UK2
337,2,231,NA,7,2.8902e-4,ASV_00342,SE1
338,1,4,228,1,1.85331e-4,ASV_00343,IT1
338,1,2,270,2,3.73748e-4,ASV_00343,IT2
339,1,4,82,1,2.8025e-4,ASV_00345,IT1
339,1,2,268,2,3.74631e-4,ASV_00345,IT2
339,1,4,505,3,1.68385e-5,ASV_00345,IT3
339,1,1,101,5,8.74859e-4,ASV_00345,UK1
340,1,2,71,2,5.35489e-4,ASV_00346,IT2
340,1,3,153,6,2.11924e-4,ASV_00346,UK2
341,1,2,516,2,2.07939e-4,ASV_00347,IT2
342,3,29,NA,4,4.7454e-4,ASV_00348,FI1
342,2,227,NA,7,2.92207e-4,ASV_00348,SE1
343,3,172,NA,4,3.0386e-4,ASV_00349,FI1
343,1,3,321,6,1.66738e-4,ASV_00349,UK2
343,2,451,NA,7,1.02412e-4,ASV_00349,SE1
344,1,2,354,2,3.22262e-4,ASV_00350,IT2
344,3,157,NA,4,3.1767e-4,ASV_00350,FI1
344,1,1,5,5,0.00107561,ASV_00350,UK1
344,1,3,34,6,2.76538e-4,ASV_00350,UK2
344,2,155,NA,7,3.38676e-4,ASV_00350,SE1
345,3,6,NA,4,5.46551e-4,ASV_00351,FI1
345,1,3,11,6,3.24976e-4,ASV_00351,UK2
345,2,262,NA,7,2.76425e-4,ASV_00351,SE1
346,1,4,79,1,2.81643e-4,ASV_00352,IT1
346,1,2,418,2,2.84252e-4,ASV_00352,IT2
346,1,4,338,3,6.00898e-5,ASV_00352,IT3
346,1,1,263,5,7.17852e-4,ASV_00352,UK1
346,1,3,30,6,2.80125e-4,ASV_00352,UK2
347,1,4,302,1,1.05596e-4,ASV_00353,IT1
347,1,2,1,2,8.83671e-4,ASV_00353,IT2
348,1,4,230,1,1.84718e-4,ASV_00354,IT1
348,1,2,262,2,3.80817e-4,ASV_00354,IT2
348,1,4,450,3,3.08508e-5,ASV_00354,IT3
348,1,1,87,5,8.91554e-4,ASV_00354,UK1
349,1,4,268,1,1.58951e-4,ASV_00355,IT1
349,1,2,216,2,4.11585e-4,ASV_00355,IT2
349,1,1,445,5,4.91055e-4,ASV_00355,UK1
349,1,3,195,6,1.97565e-4,ASV_00355,UK2
350,1,4,34,1,3.2714e-4,ASV_00356,IT1
350,1,2,243,2,3.96935e-4,ASV_00356,IT2
350,1,4,340,3,5.895e-5,ASV_00356,IT3
350,3,23,NA,4,4.90511e-4,ASV_00356,FI1
350,1,1,161,5,7.96176e-4,ASV_00356,UK1
350,1,3,142,6,2.15556e-4,ASV_00356,UK2
350,2,100,NA,7,3.90595e-4,ASV_00356,SE1
351,1,2,533,2,1.83416e-4,ASV_00357,IT2
352,1,3,561,6,1.0321e-4,ASV_00358,UK2
353,1,4,279,1,1.45493e-4,ASV_00359,IT1
353,1,2,521,2,2.00155e-4,ASV_00359,IT2
353,1,1,425,5,5.33084e-4,ASV_00359,UK1
354,3,90,NA,4,3.79067e-4,ASV_00360,FI1
354,1,3,188,6,1.99907e-4,ASV_00360,UK2
354,2,220,NA,7,2.9572e-4,ASV_00360,SE1
355,1,2,263,2,3.80011e-4,ASV_00361,IT2
355,3,202,NA,4,2.72514e-4,ASV_00361,FI1
355,1,3,145,6,2.14949e-4,ASV_00361,UK2
355,2,54,NA,7,4.5478e-4,ASV_00361,SE1
356,1,3,181,6,2.02056e-4,ASV_00362,UK2
357,1,3,505,6,1.19252e-4,ASV_00363,UK2
357,2,461,NA,7,7.02388e-5,ASV_00363,SE1
358,1,3,249,6,1.80903e-4,ASV_00364,UK2
358,2,254,NA,7,2.80564e-4,ASV_00364,SE1
359,1,4,18,1,3.64298e-4,ASV_00365,IT1
359,1,2,237,2,4.00746e-4,ASV_00365,IT2
359,3,313,NA,4,1.53591e-4,ASV_00365,FI1
359,1,1,241,5,7.35061e-4,ASV_00365,UK1
359,1,3,320,6,1.66812e-4,ASV_00365,UK2
359,2,322,NA,7,2.3432e-4,ASV_00365,SE1
360,2,139,NA,7,3.50292e-4,ASV_00366,SE1
361,1,2,502,2,2.16041e-4,ASV_00367,IT2
361,1,3,477,6,1.26736e-4,ASV_00367,UK2
361,2,57,NA,7,4.48603e-4,ASV_00367,SE1
362,1,4,87,1,2.77302e-4,ASV_00368,IT1
362,1,2,221,2,4.07885e-4,ASV_00368,IT2
362,1,1,170,5,7.88574e-4,ASV_00368,UK1
362,1,3,356,6,1.57037e-4,ASV_00368,UK2
363,1,2,393,2,2.98292e-4,ASV_00369,IT2
363,1,1,192,5,7.67856e-4,ASV_00369,UK1
363,1,3,300,6,1.70713e-4,ASV_00369,UK2
363,2,175,NA,7,3.23812e-4,ASV_00369,SE1
364,1,1,312,5,6.63039e-4,ASV_00370,UK1
364,1,3,74,6,2.47652e-4,ASV_00370,UK2
365,1,1,95,5,8.79465e-4,ASV_00371,UK1
365,1,3,171,6,2.05928e-4,ASV_00371,UK2
365,2,60,NA,7,4.43137e-4,ASV_00371,SE1
366,1,2,526,2,1.9504e-4,ASV_00372,IT2
366,1,3,507,6,1.18782e-4,ASV_00372,UK2
367,1,4,199,1,2.05209e-4,ASV_00373,IT1
367,1,2,395,2,2.98024e-4,ASV_00373,IT2
367,1,1,198,5,7.62111e-4,ASV_00373,UK1
367,1,3,557,6,1.05035e-4,ASV_00373,UK2
367,2,29,NA,7,5.11148e-4,ASV_00373,SE1
368,1,1,158,5,7.97783e-4,ASV_00374,UK1
368,1,3,148,6,2.14083e-4,ASV_00374,UK2
368,2,268,NA,7,2.75179e-4,ASV_00374,SE1
369,1,3,462,6,1.33251e-4,ASV_00375,UK2
370,1,2,61,2,5.54274e-4,ASV_00376,IT2
370,3,164,NA,4,3.14179e-4,ASV_00376,FI1
370,1,1,411,5,5.53453e-4,ASV_00376,UK1
370,1,3,375,6,1.51685e-4,ASV_00376,UK2
370,2,113,NA,7,3.79066e-4,ASV_00376,SE1
371,1,2,559,2,1.2802e-4,ASV_00377,IT2
371,1,4,458,3,2.94751e-5,ASV_00377,IT3
371,3,160,NA,4,3.16346e-4,ASV_00377,FI1
371,1,1,47,5,9.33163e-4,ASV_00377,UK1
371,1,3,221,6,1.88069e-4,ASV_00377,UK2
372,1,4,191,1,2.09658e-4,ASV_00378,IT1
372,1,2,541,2,1.80468e-4,ASV_00378,IT2
372,1,1,434,5,5.18021e-4,ASV_00378,UK1
372,1,3,339,6,1.62724e-4,ASV_00378,UK2
373,3,284,NA,4,1.76247e-4,ASV_00379,FI1
373,1,3,585,6,9.33546e-5,ASV_00379,UK2
373,2,183,NA,7,3.18819e-4,ASV_00379,SE1
374,1,4,247,1,1.73637e-4,ASV_00380,IT1
374,1,2,417,2,2.85451e-4,ASV_00380,IT2
374,1,1,152,5,8.04031e-4,ASV_00380,UK1
374,1,3,276,6,1.74313e-4,ASV_00380,UK2
375,1,4,262,1,1.63013e-4,ASV_00381,IT1
375,1,2,218,2,4.09842e-4,ASV_00381,IT2
375,1,4,420,3,3.82015e-5,ASV_00381,IT3
375,1,1,474,5,4.03811e-4,ASV_00381,UK1
375,1,3,231,6,1.86062e-4,ASV_00381,UK2
376,1,4,124,1,2.51696e-4,ASV_00382,IT1
376,1,2,368,2,3.12756e-4,ASV_00382,IT2
376,1,1,160,5,7.96969e-4,ASV_00382,UK1
376,1,3,75,6,2.4726e-4,ASV_00382,UK2
376,2,1,NA,7,7.79729e-4,ASV_00382,SE1
377,1,4,284,1,1.38785e-4,ASV_00383,IT1
378,1,4,269,1,1.58206e-4,ASV_00384,IT1
378,1,2,183,2,4.37093e-4,ASV_00384,IT2
378,1,4,448,3,3.15318e-5,ASV_00384,IT3
378,3,299,NA,4,1.6416e-4,ASV_00384,FI1
378,1,1,149,5,8.10218e-4,ASV_00384,UK1
378,1,3,44,6,2.66132e-4,ASV_00384,UK2
378,2,305,NA,7,2.4848e-4,ASV_00384,SE1
379,3,254,NA,4,2.18428e-4,ASV_00385,FI1
379,1,1,443,5,4.94121e-4,ASV_00385,UK1
379,1,3,126,6,2.20599e-4,ASV_00385,UK2
379,2,203,NA,7,3.06102e-4,ASV_00385,SE1
380,1,3,617,6,7.03904e-5,ASV_00386,UK2
380,2,252,NA,7,2.82085e-4,ASV_00386,SE1
381,1,2,519,2,2.01678e-4,ASV_00387,IT2
381,3,228,NA,4,2.46169e-4,ASV_00387,FI1
381,1,1,145,5,8.13727e-4,ASV_00387,UK1
381,1,3,317,6,1.67052e-4,ASV_00387,UK2
381,2,399,NA,7,1.77533e-4,ASV_00387,SE1
382,3,15,NA,4,5.04142e-4,ASV_00388,FI1
382,1,3,470,6,1.28334e-4,ASV_00388,UK2
383,1,2,134,2,4.73507e-4,ASV_00389,IT2
383,1,3,269,6,1.75834e-4,ASV_00389,UK2
384,1,4,246,1,1.7391e-4,ASV_00390,IT1
384,1,2,89,2,5.20889e-4,ASV_00390,IT2
384,1,1,135,5,8.22373e-4,ASV_00390,UK1
384,1,3,225,6,1.87491e-4,ASV_00390,UK2
385,1,4,8,1,3.98115e-4,ASV_00391,IT1
385,1,2,19,2,6.64551e-4,ASV_00391,IT2
385,1,1,319,5,6.58391e-4,ASV_00391,UK1
385,1,3,612,6,7.32796e-5,ASV_00391,UK2
386,3,295,NA,4,1.67107e-4,ASV_00392,FI1
386,1,1,134,5,8.23763e-4,ASV_00392,UK1
386,1,3,241,6,1.83872e-4,ASV_00392,UK2
386,2,385,NA,7,1.86403e-4,ASV_00392,SE1
387,1,4,267,1,1.59007e-4,ASV_00393,IT1
387,1,2,289,2,3.58142e-4,ASV_00393,IT2
387,1,1,246,5,7.29999e-4,ASV_00393,UK1
387,1,3,242,6,1.83603e-4,ASV_00393,UK2
388,1,1,48,5,9.32521e-4,ASV_00394,UK1
388,1,3,442,6,1.3837e-4,ASV_00394,UK2
389,1,2,322,2,3.38698e-4,ASV_00395,IT2
389,1,4,339,3,6.00685e-5,ASV_00395,IT3
389,1,3,413,6,1.45e-4,ASV_00395,UK2
389,2,381,NA,7,1.87823e-4,ASV_00395,SE1
390,1,4,73,1,2.84841e-4,ASV_00396,IT1
391,1,2,238,2,4.00684e-4,ASV_00397,IT2
391,3,315,NA,4,1.49188e-4,ASV_00397,FI1
391,1,1,81,5,8.96017e-4,ASV_00397,UK1
392,1,2,170,2,4.45374e-4,ASV_00398,IT2
392,1,1,82,5,8.9374e-4,ASV_00398,UK1
392,1,3,579,6,9.48141e-5,ASV_00398,UK2
393,1,2,194,2,4.27341e-4,ASV_00399,IT2
393,1,4,440,3,3.37677e-5,ASV_00399,IT3
393,1,1,369,5,6.03771e-4,ASV_00399,UK1
393,1,3,237,6,1.8434e-4,ASV_00399,UK2
394,1,2,261,2,3.82172e-4,ASV_00400,IT2
394,1,3,117,6,2.22695e-4,ASV_00400,UK2
394,2,365,NA,7,1.99507e-4,ASV_00400,SE1
395,1,4,195,1,2.07187e-4,ASV_00402,IT1
395,1,2,389,2,3.01505e-4,ASV_00402,IT2
395,1,4,355,3,5.28385e-5,ASV_00402,IT3
395,1,1,220,5,7.47254e-4,ASV_00402,UK1
395,1,3,85,6,2.41632e-4,ASV_00402,UK2
396,1,2,40,2,5.98756e-4,ASV_00403,IT2
397,1,4,97,1,2.71212e-4,ASV_00404,IT1
397,1,2,51,2,5.74275e-4,ASV_00404,IT2
397,1,4,423,3,3.77201e-5,ASV_00404,IT3
397,1,3,304,6,1.69466e-4,ASV_00404,UK2
398,1,2,173,2,4.44121e-4,ASV_00406,IT2
398,3,292,NA,4,1.68794e-4,ASV_00406,FI1
398,1,1,398,5,5.68668e-4,ASV_00406,UK1
398,1,3,482,6,1.24732e-4,ASV_00406,UK2
398,2,163,NA,7,3.32687e-4,ASV_00406,SE1
399,1,2,260,2,3.85445e-4,ASV_00407,IT2
399,1,3,194,6,1.98014e-4,ASV_00407,UK2
400,1,2,307,2,3.47941e-4,ASV_00409,IT2
400,1,3,155,6,2.11558e-4,ASV_00409,UK2
401,1,4,35,1,3.25182e-4,ASV_00410,IT1
401,1,2,385,2,3.02934e-4,ASV_00410,IT2
401,1,1,267,5,7.14709e-4,ASV_00410,UK1
401,1,3,418,6,1.44077e-4,ASV_00410,UK2
401,2,8,NA,7,6.09417e-4,ASV_00410,SE1
402,1,4,44,1,3.14862e-4,ASV_00411,IT1
402,1,2,504,2,2.15942e-4,ASV_00411,IT2
402,1,1,299,5,6.77307e-4,ASV_00411,UK1
402,1,3,219,6,1.88192e-4,ASV_00411,UK2
