node_id,level1,level2,level3,leaf_id,layer_id,flow,node_name,layer_name
240,6,207,NA,NA,1,1.9534e-4,ASV_00244,IT1
240,2,43,NA,NA,2,5.98951e-4,ASV_00244,IT2
240,1,2,3,7,3,4.95699e-5,ASV_00244,IT3
240,1,1,157,NA,5,8.09019e-4,ASV_00244,UK1
240,4,103,NA,NA,6,2.29661e-4,ASV_00244,UK2
241,1,1,330,NA,5,6.51583e-4,ASV_00245,UK1
241,4,490,NA,NA,6,1.19116e-4,ASV_00245,UK2
242,2,229,NA,NA,2,4.07638e-4,ASV_00246,IT2
242,1,1,334,NA,5,6.45929e-4,ASV_00246,UK1
243,2,177,NA,NA,2,4.44442e-4,ASV_00247,IT2
243,1,1,413,NA,5,5.58236e-4,ASV_00247,UK1
244,5,5,NA,NA,4,5.53452e-4,ASV_00248,FI1
244,4,268,NA,NA,6,1.74448e-4,ASV_00248,UK2
244,3,256,NA,NA,7,2.79065e-4,ASV_00248,SE1
245,6,48,NA,NA,1,3.07332e-4,ASV_00249,IT1
245,2,243,NA,NA,2,3.95847e-4,ASV_00249,IT2
245,1,2,6,11,3,2.76058e-5,ASV_00249,IT3
245,5,182,NA,NA,4,2.93179e-4,ASV_00249,FI1
245,1,1,267,NA,5,7.20685e-4,ASV_00249,UK1
245,4,357,NA,NA,6,1.54112e-4,ASV_00249,UK2
245,3,370,NA,NA,7,1.95319e-4,ASV_00249,SE1
246,6,97,NA,NA,1,2.68227e-4,ASV_00250,IT1
246,2,518,NA,NA,2,1.99885e-4,ASV_00250,IT2
246,1,2,1,1,3,8.15643e-5,ASV_00250,IT3
246,5,69,NA,NA,4,3.98727e-4,ASV_00250,FI1
246,1,1,329,NA,5,6.54276e-4,ASV_00250,UK1
246,4,589,NA,NA,6,8.7054e-5,ASV_00250,UK2
246,3,136,NA,NA,7,3.53808e-4,ASV_00250,SE1
247,2,423,NA,NA,2,2.81525e-4,ASV_00251,IT2
247,1,1,105,NA,5,8.755e-4,ASV_00251,UK1
247,4,283,NA,NA,6,1.71094e-4,ASV_00251,UK2
247,3,12,NA,NA,7,5.92496e-4,ASV_00251,SE1
248,2,535,NA,NA,2,1.81298e-4,ASV_00252,IT2
248,4,397,NA,NA,6,1.45548e-4,ASV_00252,UK2
248,3,447,NA,NA,7,1.03355e-4,ASV_00252,SE1
249,2,141,NA,NA,2,4.68147e-4,ASV_00253,IT2
249,1,1,57,NA,5,9.29154e-4,ASV_00253,UK1
249,4,172,NA,NA,6,2.04391e-4,ASV_00253,UK2
250,6,241,NA,NA,1,1.72352e-4,ASV_00254,IT1
250,2,81,NA,NA,2,5.31655e-4,ASV_00254,IT2
250,1,2,1,35,3,1.28464e-5,ASV_00254,IT3
250,1,1,310,NA,5,6.72882e-4,ASV_00254,UK1
250,4,626,NA,NA,6,5.53207e-5,ASV_00254,UK2
250,3,16,NA,NA,7,5.64979e-4,ASV_00254,SE1
251,5,281,NA,NA,4,1.73329e-4,ASV_00255,FI1
251,4,21,NA,NA,6,2.9144e-4,ASV_00255,UK2
251,3,341,NA,NA,7,2.19581e-4,ASV_00255,SE1
252,5,304,NA,NA,4,1.57445e-4,ASV_00256,FI1
252,1,1,178,NA,5,7.91787e-4,ASV_00256,UK1
252,4,618,NA,NA,6,6.71204e-5,ASV_00256,UK2
252,3,426,NA,NA,7,1.39775e-4,ASV_00256,SE1
253,6,10,NA,NA,1,3.89001e-4,ASV_00257,IT1
253,2,333,NA,NA,2,3.36431e-4,ASV_00257,IT2
253,5,8,NA,NA,4,5.41953e-4,ASV_00257,FI1
253,1,1,59,NA,5,9.28406e-4,ASV_00257,UK1
253,4,461,NA,NA,6,1.31247e-4,ASV_00257,UK2
253,3,84,NA,NA,7,4.07899e-4,ASV_00257,SE1
254,5,3,NA,NA,4,5.55405e-4,ASV_00258,FI1
254,4,70,NA,NA,6,2.47864e-4,ASV_00258,UK2
254,3,436,NA,NA,7,1.21631e-4,ASV_00258,SE1
255,6,142,NA,NA,1,2.39237e-4,ASV_00259,IT1
255,2,153,NA,NA,2,4.62144e-4,ASV_00259,IT2
255,1,2,1,12,3,5.31144e-5,ASV_00259,IT3
255,1,1,130,NA,5,8.35033e-4,ASV_00259,UK1
255,4,528,NA,NA,6,1.09146e-4,ASV_00259,UK2
256,5,309,NA,NA,4,1.50661e-4,ASV_00260,FI1
256,1,1,235,NA,5,7.46545e-4,ASV_00260,UK1
256,4,364,NA,NA,6,1.5232e-4,ASV_00260,UK2
256,3,90,NA,NA,7,4.03816e-4,ASV_00260,SE1
257,5,195,NA,NA,4,2.81697e-4,ASV_00261,FI1
257,1,1,482,NA,5,3.38128e-4,ASV_00261,UK1
257,4,598,NA,NA,6,8.02545e-5,ASV_00261,UK2
257,3,366,NA,NA,7,1.97906e-4,ASV_00261,SE1
258,2,178,NA,NA,2,4.44379e-4,ASV_00262,IT2
258,1,2,8,5,3,2.94086e-5,ASV_00262,IT3
258,5,56,NA,NA,4,4.18205e-4,ASV_00262,FI1
258,1,1,475,NA,5,4.01558e-4,ASV_00262,UK1
258,4,293,NA,NA,6,1.68026e-4,ASV_00262,UK2
258,3,374,NA,NA,7,1.90059e-4,ASV_00262,SE1
259,6,99,NA,NA,1,2.6668e-4,ASV_00263,IT1
259,2,324,NA,NA,2,3.40199e-4,ASV_00263,IT2
259,1,1,71,NA,5,9.17129e-4,ASV_00263,UK1
259,4,142,NA,NA,6,2.13334e-4,ASV_00263,UK2
260,6,234,NA,NA,1,1.78966e-4,ASV_00264,IT1
260,2,445,NA,NA,2,2.58673e-4,ASV_00264,IT2
260,1,2,13,3,3,2.87736e-5,ASV_00264,IT3
260,1,1,213,NA,5,7.61892e-4,ASV_00264,UK1
260,4,174,NA,NA,6,2.04084e-4,ASV_00264,UK2
261,2,9,NA,NA,2,7.4074e-4,ASV_00265,IT2
261,5,245,NA,NA,4,2.24777e-4,ASV_00265,FI1
261,1,1,88,NA,5,8.99902e-4,ASV_00265,UK1
261,4,411,NA,NA,6,1.42244e-4,ASV_00265,UK2
261,3,116,NA,NA,7,3.76738e-4,ASV_00265,SE1
262,6,146,NA,NA,1,2.38003e-4,ASV_00266,IT1
262,2,509,NA,NA,2,2.09853e-4,ASV_00266,IT2
262,1,2,8,9,3,1.30463e-5,ASV_00266,IT3
262,1,1,275,NA,5,7.08601e-4,ASV_00266,UK1
262,4,451,NA,NA,6,1.3394e-4,ASV_00266,UK2
263,2,284,NA,NA,2,3.63648e-4,ASV_00267,IT2
263,5,181,NA,NA,4,2.93357e-4,ASV_00267,FI1
263,1,1,461,NA,5,4.43472e-4,ASV_00267,UK1
263,4,31,NA,NA,6,2.77328e-4,ASV_00267,UK2
263,3,227,NA,NA,7,2.93008e-4,ASV_00267,SE1
264,4,599,NA,NA,6,7.94024e-5,ASV_00268,UK2
264,3,74,NA,NA,7,4.19691e-4,ASV_00268,SE1
265,6,293,NA,NA,1,1.17964e-4,ASV_00269,IT1
265,2,409,NA,NA,2,2.89469e-4,ASV_00269,IT2
265,5,185,NA,NA,4,2.90669e-4,ASV_00269,FI1
265,1,1,219,NA,5,7.56876e-4,ASV_00269,UK1
265,4,328,NA,NA,6,1.6127e-4,ASV_00269,UK2
265,3,97,NA,NA,7,3.94623e-4,ASV_00269,SE1
266,2,549,NA,NA,2,1.63812e-4,ASV_00270,IT2
266,1,2,5,20,3,1.16269e-5,ASV_00270,IT3
266,5,59,NA,NA,4,4.15564e-4,ASV_00270,FI1
266,1,1,179,NA,5,7.89092e-4,ASV_00270,UK1
266,4,600,NA,NA,6,7.86903e-5,ASV_00270,UK2
267,6,166,NA,NA,1,2.22166e-4,ASV_00271,IT1
267,2,485,NA,NA,2,2.28684e-4,ASV_00271,IT2
268,6,187,NA,NA,1,2.08372e-4,ASV_00272,IT1
268,2,113,NA,NA,2,4.99723e-4,ASV_00272,IT2
268,4,607,NA,NA,6,7.52508e-5,ASV_00272,UK2
269,6,167,NA,NA,1,2.2214e-4,ASV_00273,IT1
269,2,447,NA,NA,2,2.56638e-4,ASV_00273,IT2
269,1,2,1,4,3,6.4412e-5,ASV_00273,IT3
269,1,1,62,NA,5,9.27187e-4,ASV_00273,UK1
269,4,432,NA,NA,6,1.37249e-4,ASV_00273,UK2
270,2,138,NA,NA,2,4.71004e-4,ASV_00274,IT2
270,5,84,NA,NA,4,3.82149e-4,ASV_00274,FI1
270,4,322,NA,NA,6,1.62495e-4,ASV_00274,UK2
270,3,458,NA,NA,7,7.64057e-5,ASV_00274,SE1
271,2,494,NA,NA,2,2.25309e-4,ASV_00275,IT2
271,5,193,NA,NA,4,2.84235e-4,ASV_00275,FI1
271,1,1,108,NA,5,8.70722e-4,ASV_00275,UK1
271,4,320,NA,NA,6,1.62993e-4,ASV_00275,UK2
271,3,120,NA,NA,7,3.71167e-4,ASV_00275,SE1
272,6,102,NA,NA,1,2.65209e-4,ASV_00276,IT1
272,2,547,NA,NA,2,1.65176e-4,ASV_00276,IT2
272,5,58,NA,NA,4,4.17061e-4,ASV_00276,FI1
272,1,1,344,NA,5,6.30499e-4,ASV_00276,UK1
272,4,475,NA,NA,6,1.26304e-4,ASV_00276,UK2
272,3,433,NA,NA,7,1.24727e-4,ASV_00276,SE1
273,2,297,NA,NA,2,3.54184e-4,ASV_00277,IT2
273,5,258,NA,NA,4,2.12441e-4,ASV_00277,FI1
273,1,1,403,NA,5,5.68789e-4,ASV_00277,UK1
273,4,18,NA,NA,6,2.9762e-4,ASV_00277,UK2
273,3,359,NA,NA,7,2.024e-4,ASV_00277,SE1
274,6,307,NA,NA,1,8.8429e-5,ASV_00278,IT1
274,2,437,NA,NA,2,2.64672e-4,ASV_00278,IT2
274,1,2,13,2,3,3.26776e-5,ASV_00278,IT3
274,1,1,294,NA,5,6.85731e-4,ASV_00278,UK1
274,4,435,NA,NA,6,1.3658e-4,ASV_00278,UK2
275,6,15,NA,NA,1,3.66068e-4,ASV_00279,IT1
275,2,564,NA,NA,2,1.0779e-4,ASV_00279,IT2
275,1,2,8,4,3,3.0256e-5,ASV_00279,IT3
275,1,1,279,NA,5,7.041e-4,ASV_00279,UK1
276,6,298,NA,NA,1,1.08662e-4,ASV_00280,IT1
276,2,97,NA,NA,2,5.18221e-4,ASV_00280,IT2
276,5,125,NA,NA,4,3.52862e-4,ASV_00280,FI1
276,1,1,428,NA,5,5.27972e-4,ASV_00280,UK1
276,4,342,NA,NA,6,1.58425e-4,ASV_00280,UK2
276,3,200,NA,NA,7,3.06601e-4,ASV_00280,SE1
277,5,292,NA,NA,4,1.67006e-4,ASV_00281,FI1
277,4,186,NA,NA,6,1.98027e-4,ASV_00281,UK2
277,3,128,NA,NA,7,3.60962e-4,ASV_00281,SE1
278,2,235,NA,NA,2,4.04502e-4,ASV_00282,IT2
278,4,197,NA,NA,6,1.93971e-4,ASV_00282,UK2
279,2,412,NA,NA,2,2.86933e-4,ASV_00283,IT2
279,5,239,NA,NA,4,2.29503e-4,ASV_00283,FI1
279,4,579,NA,NA,6,9.11256e-5,ASV_00283,UK2
280,2,110,NA,NA,2,5.02747e-4,ASV_00284,IT2
281,6,244,NA,NA,1,1.70757e-4,ASV_00285,IT1
281,2,162,NA,NA,2,4.53669e-4,ASV_00285,IT2
281,1,1,91,NA,5,8.98841e-4,ASV_00285,UK1
281,4,274,NA,NA,6,1.72723e-4,ASV_00285,UK2
282,2,171,NA,NA,2,4.48769e-4,ASV_00286,IT2
282,1,2,7,3,3,5.2536e-5,ASV_00286,IT3
282,1,1,357,NA,5,6.20964e-4,ASV_00286,UK1
282,4,520,NA,NA,6,1.11479e-4,ASV_00286,UK2
283,6,255,NA,NA,1,1.65046e-4,ASV_00287,IT1
283,2,462,NA,NA,2,2.46346e-4,ASV_00287,IT2
283,1,1,119,NA,5,8.51364e-4,ASV_00287,UK1
283,4,290,NA,NA,6,1.68883e-4,ASV_00287,UK2
284,6,90,NA,NA,1,2.72447e-4,ASV_00288,IT1
284,2,44,NA,NA,2,5.98273e-4,ASV_00288,IT2
284,1,2,11,5,3,2.79883e-5,ASV_00288,IT3
284,5,31,NA,NA,4,4.66847e-4,ASV_00288,FI1
284,1,1,295,NA,5,6.85654e-4,ASV_00288,UK1
284,4,594,NA,NA,6,8.43223e-5,ASV_00288,UK2
284,3,86,NA,NA,7,4.06736e-4,ASV_00288,SE1
285,5,260,NA,NA,4,2.0994e-4,ASV_00289,FI1
285,1,1,78,NA,5,9.07997e-4,ASV_00289,UK1
285,4,64,NA,NA,6,2.55052e-4,ASV_00289,UK2
285,3,396,NA,NA,7,1.74888e-4,ASV_00289,SE1
286,6,248,NA,NA,1,1.69015e-4,ASV_00290,IT1
286,2,411,NA,NA,2,2.88096e-4,ASV_00290,IT2
286,1,2,6,1,3,6.10091e-5,ASV_00290,IT3
286,5,37,NA,NA,4,4.56993e-4,ASV_00290,FI1
286,1,1,429,NA,5,5.24576e-4,ASV_00290,UK1
286,4,557,NA,NA,6,9.93522e-5,ASV_00290,UK2
286,3,456,NA,NA,7,8.02488e-5,ASV_00290,SE1
287,2,327,NA,NA,2,3.39316e-4,ASV_00291,IT2
288,2,524,NA,NA,2,1.93549e-4,ASV_00292,IT2
288,5,319,NA,NA,4,1.26392e-4,ASV_00292,FI1
288,1,1,386,NA,5,5.86944e-4,ASV_00292,UK1
288,4,620,NA,NA,6,6.33844e-5,ASV_00292,UK2
288,3,15,NA,NA,7,5.6698e-4,ASV_00292,SE1
289,6,182,NA,NA,1,2.11382e-4,ASV_00293,IT1
289,2,457,NA,NA,2,2.50495e-4,ASV_00293,IT2
289,1,1,218,NA,5,7.57125e-4,ASV_00293,UK1
289,4,484,NA,NA,6,1.21476e-4,ASV_00293,UK2
289,3,358,NA,NA,7,2.03321e-4,ASV_00293,SE1
290,6,21,NA,NA,1,3.56582e-4,ASV_00294,IT1
290,2,338,NA,NA,2,3.31507e-4,ASV_00294,IT2
290,1,2,1,2,3,7.82531e-5,ASV_00294,IT3
290,1,1,129,NA,5,8.35792e-4,ASV_00294,UK1
290,4,266,NA,NA,6,1.75288e-4,ASV_00294,UK2
290,3,368,NA,NA,7,1.95936e-4,ASV_00294,SE1
291,6,129,NA,NA,1,2.46103e-4,ASV_00295,IT1
291,2,12,NA,NA,2,6.9976e-4,ASV_00295,IT2
291,1,2,1,13,3,5.00437e-5,ASV_00295,IT3
291,1,1,433,NA,5,5.21482e-4,ASV_00295,UK1
291,4,209,NA,NA,6,1.89541e-4,ASV_00295,UK2
292,6,235,NA,NA,1,1.78788e-4,ASV_00296,IT1
292,2,140,NA,NA,2,4.69628e-4,ASV_00296,IT2
292,5,144,NA,NA,4,3.33133e-4,ASV_00296,FI1
292,1,1,117,NA,5,8.55907e-4,ASV_00296,UK1
292,4,332,NA,NA,6,1.60803e-4,ASV_00296,UK2
292,3,234,NA,NA,7,2.90868e-4,ASV_00296,SE1
293,6,296,NA,NA,1,1.10002e-4,ASV_00297,IT1
293,2,468,NA,NA,2,2.41844e-4,ASV_00297,IT2
293,5,9,NA,NA,4,5.40979e-4,ASV_00297,FI1
293,1,1,149,NA,5,8.19407e-4,ASV_00297,UK1
293,4,407,NA,NA,6,1.43444e-4,ASV_00297,UK2
293,3,202,NA,NA,7,3.064e-4,ASV_00297,SE1
294,2,407,NA,NA,2,2.90918e-4,ASV_00298,IT2
294,5,324,NA,NA,4,1.14459e-4,ASV_00298,FI1
294,1,1,6,NA,5,0.00107846,ASV_00298,UK1
294,4,563,NA,NA,6,9.82095e-5,ASV_00298,UK2
294,3,92,NA,NA,7,4.01131e-4,ASV_00298,SE1
295,6,258,NA,NA,1,1.6338e-4,ASV_00299,IT1
295,2,541,NA,NA,2,1.77559e-4,ASV_00299,IT2
295,5,146,NA,NA,4,3.29405e-4,ASV_00299,FI1
295,1,1,151,NA,5,8.14856e-4,ASV_00299,UK1
295,4,450,NA,NA,6,1.34178e-4,ASV_00299,UK2
296,2,379,NA,NA,2,3.05428e-4,ASV_00300,IT2
296,1,1,256,NA,5,7.28281e-4,ASV_00300,UK1
296,4,275,NA,NA,6,1.72547e-4,ASV_00300,UK2
297,5,154,NA,NA,4,3.21307e-4,ASV_00301,FI1
297,4,316,NA,NA,6,1.63534e-4,ASV_00301,UK2
297,3,219,NA,NA,7,2.95554e-4,ASV_00301,SE1
298,4,23,NA,NA,6,2.882e-4,ASV_00302,UK2
299,2,143,NA,NA,2,4.66114e-4,ASV_00303,IT2
299,5,211,NA,NA,4,2.64561e-4,ASV_00303,FI1
299,1,1,447,NA,5,4.89157e-4,ASV_00303,UK1
299,4,299,NA,NA,6,1.67243e-4,ASV_00303,UK2
299,3,333,NA,NA,7,2.25462e-4,ASV_00303,SE1
300,2,394,NA,NA,2,2.97941e-4,ASV_00304,IT2
300,1,1,63,NA,5,9.26902e-4,ASV_00304,UK1
300,4,272,NA,NA,6,1.73238e-4,ASV_00304,UK2
301,2,314,NA,NA,2,3.44411e-4,ASV_00305,IT2
301,4,27,NA,NA,6,2.84865e-4,ASV_00305,UK2
302,6,199,NA,NA,1,2.01532e-4,ASV_00307,IT1
302,2,57,NA,NA,2,5.71323e-4,ASV_00307,IT2
302,1,2,4,8,3,4.54814e-5,ASV_00307,IT3
302,4,488,NA,NA,6,1.19343e-4,ASV_00307,UK2
303,6,230,NA,NA,1,1.81653e-4,ASV_00308,IT1
303,2,492,NA,NA,2,2.26903e-4,ASV_00308,IT2
303,1,2,5,12,3,2.56495e-5,ASV_00308,IT3
303,1,1,69,NA,5,9.20486e-4,ASV_00308,UK1
304,2,259,NA,NA,2,3.85745e-4,ASV_00309,IT2
304,5,175,NA,NA,4,2.98518e-4,ASV_00309,FI1
304,1,1,396,NA,5,5.77168e-4,ASV_00309,UK1
304,4,465,NA,NA,6,1.30325e-4,ASV_00309,UK2
304,3,81,NA,NA,7,4.11328e-4,ASV_00309,SE1
305,5,176,NA,NA,4,2.98453e-4,ASV_00310,FI1
305,1,1,373,NA,5,6.01734e-4,ASV_00310,UK1
305,4,164,NA,NA,6,2.08096e-4,ASV_00310,UK2
306,6,14,NA,NA,1,3.70998e-4,ASV_00311,IT1
306,2,365,NA,NA,2,3.16329e-4,ASV_00311,IT2
306,1,2,7,4,3,4.7631e-5,ASV_00311,IT3
306,5,210,NA,NA,4,2.65017e-4,ASV_00311,FI1
306,1,1,333,NA,5,6.45969e-4,ASV_00311,UK1
306,4,156,NA,NA,6,2.09215e-4,ASV_00311,UK2
307,6,113,NA,NA,1,2.54568e-4,ASV_00312,IT1
307,2,93,NA,NA,2,5.2356e-4,ASV_00312,IT2
307,1,2,5,6,3,3.78913e-5,ASV_00312,IT3
307,1,1,159,NA,5,8.06294e-4,ASV_00312,UK1
308,6,12,NA,NA,1,3.79628e-4,ASV_00313,IT1
308,2,434,NA,NA,2,2.70664e-4,ASV_00313,IT2
308,1,2,3,9,3,4.54846e-5,ASV_00313,IT3
308,1,1,11,NA,5,0.00103589,ASV_00313,UK1
308,4,207,NA,NA,6,1.90737e-4,ASV_00313,UK2
308,3,46,NA,NA,7,4.72336e-4,ASV_00313,SE1
309,4,428,NA,NA,6,1.38073e-4,ASV_00314,UK2
309,3,342,NA,NA,7,2.19423e-4,ASV_00314,SE1
310,6,31,NA,NA,1,3.31197e-4,ASV_00315,IT1
310,2,440,NA,NA,2,2.63822e-4,ASV_00315,IT2
310,1,2,2,1,3,8.62617e-5,ASV_00315,IT3
310,5,157,NA,NA,4,3.15786e-4,ASV_00315,FI1
310,1,1,419,NA,5,5.43366e-4,ASV_00315,UK1
310,4,219,NA,NA,6,1.85974e-4,ASV_00315,UK2
310,3,68,NA,NA,7,4.29082e-4,ASV_00315,SE1
311,1,1,421,NA,5,5.4179e-4,ASV_00316,UK1
311,4,481,NA,NA,6,1.22386e-4,ASV_00316,UK2
312,6,180,NA,NA,1,2.11574e-4,ASV_00317,IT1
312,2,184,NA,NA,2,4.37131e-4,ASV_00317,IT2
313,6,93,NA,NA,1,2.69308e-4,ASV_00318,IT1
313,2,30,NA,NA,2,6.41116e-4,ASV_00318,IT2
313,1,2,2,28,3,2.47506e-5,ASV_00318,IT3
313,5,250,NA,NA,4,2.22307e-4,ASV_00318,FI1
313,1,1,312,NA,5,6.70389e-4,ASV_00318,UK1
313,4,385,NA,NA,6,1.48295e-4,ASV_00318,UK2
313,3,414,NA,NA,7,1.52401e-4,ASV_00318,SE1
314,5,14,NA,NA,4,5.0952e-4,ASV_00319,FI1
314,4,524,NA,NA,6,1.10371e-4,ASV_00319,UK2
315,2,550,NA,NA,2,1.60889e-4,ASV_00320,IT2
315,1,1,232,NA,5,7.47643e-4,ASV_00320,UK1
315,4,362,NA,NA,6,1.52431e-4,ASV_00320,UK2
316,2,210,NA,NA,2,4.17208e-4,ASV_00321,IT2
316,1,1,19,NA,5,0.00101012,ASV_00321,UK1
316,4,518,NA,NA,6,1.11642e-4,ASV_00321,UK2
317,4,343,NA,NA,6,1.58184e-4,ASV_00322,UK2
318,6,252,NA,NA,1,1.65919e-4,ASV_00323,IT1
318,2,349,NA,NA,2,3.25244e-4,ASV_00323,IT2
318,5,20,NA,NA,4,4.95177e-4,ASV_00323,FI1
318,1,1,304,NA,5,6.78034e-4,ASV_00323,UK1
318,4,5,NA,NA,6,3.59818e-4,ASV_00323,UK2
318,3,351,NA,NA,7,2.12454e-4,ASV_00323,SE1
319,6,24,NA,NA,1,3.45457e-4,ASV_00324,IT1
319,2,47,NA,NA,2,5.93249e-4,ASV_00324,IT2
319,1,2,1,20,3,4.19934e-5,ASV_00324,IT3
319,5,264,NA,NA,4,2.01465e-4,ASV_00324,FI1
319,1,1,166,NA,5,7.99068e-4,ASV_00324,UK1
319,4,429,NA,NA,6,1.38053e-4,ASV_00324,UK2
319,3,170,NA,NA,7,3.28447e-4,ASV_00324,SE1
320,6,30,NA,NA,1,3.32256e-4,ASV_00325,IT1
320,2,54,NA,NA,2,5.77784e-4,ASV_00325,IT2
320,1,1,454,NA,5,4.6178e-4,ASV_00325,UK1
320,4,53,NA,NA,6,2.59012e-4,ASV_00325,UK2
321,6,304,NA,NA,1,9.59617e-5,ASV_00326,IT1
321,2,563,NA,NA,2,1.09788e-4,ASV_00326,IT2
321,1,2,7,16,3,1.31405e-5,ASV_00326,IT3
321,1,1,35,NA,5,9.66005e-4,ASV_00326,UK1
321,4,261,NA,NA,6,1.76327e-4,ASV_00326,UK2
322,6,289,NA,NA,1,1.27317e-4,ASV_00327,IT1
322,2,355,NA,NA,2,3.20105e-4,ASV_00327,IT2
322,1,2,5,13,3,2.47401e-5,ASV_00327,IT3
323,6,27,NA,NA,1,3.35946e-4,ASV_00328,IT1
323,2,381,NA,NA,2,3.02646e-4,ASV_00328,IT2
323,1,1,77,NA,5,9.08288e-4,ASV_00328,UK1
323,4,196,NA,NA,6,1.94342e-4,ASV_00328,UK2
323,3,93,NA,NA,7,4.00124e-4,ASV_00328,SE1
324,5,256,NA,NA,4,2.14091e-4,ASV_00329,FI1
324,4,93,NA,NA,6,2.36684e-4,ASV_00329,UK2
324,3,267,NA,NA,7,2.71951e-4,ASV_00329,SE1
325,6,6,NA,NA,1,4.09655e-4,ASV_00330,IT1
325,2,226,NA,NA,2,4.08967e-4,ASV_00330,IT2
325,1,1,186,NA,5,7.83697e-4,ASV_00330,UK1
326,6,107,NA,NA,1,2.60065e-4,ASV_00331,IT1
326,2,236,NA,NA,2,4.03187e-4,ASV_00331,IT2
326,1,2,8,10,3,1.29507e-5,ASV_00331,IT3
326,5,163,NA,NA,4,3.11538e-4,ASV_00331,FI1
326,1,1,252,NA,5,7.30164e-4,ASV_00331,UK1
326,4,536,NA,NA,6,1.0766e-4,ASV_00331,UK2
326,3,434,NA,NA,7,1.24212e-4,ASV_00331,SE1
327,2,53,NA,NA,2,5.79778e-4,ASV_00332,IT2
327,4,477,NA,NA,6,1.24935e-4,ASV_00332,UK2
327,3,376,NA,NA,7,1.88358e-4,ASV_00332,SE1
328,6,160,NA,NA,1,2.26693e-4,ASV_00333,IT1
328,2,111,NA,NA,2,5.00315e-4,ASV_00333,IT2
328,1,2,7,10,3,2.75401e-5,ASV_00333,IT3
328,1,1,33,NA,5,9.72319e-4,ASV_00333,UK1
328,4,294,NA,NA,6,1.67927e-4,ASV_00333,UK2
329,2,526,NA,NA,2,1.90996e-4,ASV_00334,IT2
329,4,395,NA,NA,6,1.4575e-4,ASV_00334,UK2
329,3,89,NA,NA,7,4.04191e-4,ASV_00334,SE1
330,6,57,NA,NA,1,2.9851e-4,ASV_00335,IT1
330,2,383,NA,NA,2,3.02306e-4,ASV_00335,IT2
330,1,2,2,21,3,3.20973e-5,ASV_00335,IT3
330,5,276,NA,NA,4,1.81266e-4,ASV_00335,FI1
330,1,1,101,NA,5,8.84498e-4,ASV_00335,UK1
330,4,559,NA,NA,6,9.90752e-5,ASV_00335,UK2
330,3,445,NA,NA,7,1.04522e-4,ASV_00335,SE1
331,6,211,NA,NA,1,1.90003e-4,ASV_00336,IT1
331,2,478,NA,NA,2,2.33154e-4,ASV_00336,IT2
331,1,2,8,6,3,2.68449e-5,ASV_00336,IT3
331,1,1,319,NA,5,6.64998e-4,ASV_00336,UK1
332,6,294,NA,NA,1,1.17323e-4,ASV_00337,IT1
332,2,191,NA,NA,2,4.30886e-4,ASV_00337,IT2
332,1,2,6,10,3,2.99973e-5,ASV_00337,IT3
332,1,1,214,NA,5,7.61831e-4,ASV_00337,UK1
332,4,255,NA,NA,6,1.77752e-4,ASV_00337,UK2
333,5,192,NA,NA,4,2.84608e-4,ASV_00338,FI1
333,1,1,283,NA,5,6.98802e-4,ASV_00338,UK1
333,4,213,NA,NA,6,1.88286e-4,ASV_00338,UK2
334,2,335,NA,NA,2,3.35842e-4,ASV_00339,IT2
334,5,286,NA,NA,4,1.7117e-4,ASV_00339,FI1
334,4,601,NA,NA,6,7.85426e-5,ASV_00339,UK2
335,2,460,NA,NA,2,2.47121e-4,ASV_00340,IT2
335,1,2,7,1,3,6.47065e-5,ASV_00340,IT3
335,1,1,17,NA,5,0.00101597,ASV_00340,UK1
335,4,17,NA,NA,6,3.12851e-4,ASV_00340,UK2
336,5,11,NA,NA,4,5.22523e-4,ASV_00341,FI1
336,1,1,115,NA,5,8.59728e-4,ASV_00341,UK1
336,4,500,NA,NA,6,1.1583e-4,ASV_00341,UK2
336,3,367,NA,NA,7,1.96345e-4,ASV_00341,SE1
337,6,78,NA,NA,1,2.78255e-4,ASV_00342,IT1
337,2,220,NA,NA,2,4.11219e-4,ASV_00342,IT2
337,5,96,NA,NA,4,3.73988e-4,ASV_00342,FI1
337,1,1,285,NA,5,6.97924e-4,ASV_00342,UK1
337,4,13,NA,NA,6,3.24483e-4,ASV_00342,UK2
337,3,246,NA,NA,7,2.83779e-4,ASV_00342,SE1
338,6,219,NA,NA,1,1.86642e-4,ASV_00343,IT1
338,2,267,NA,NA,2,3.78557e-4,ASV_00343,IT2
339,6,70,NA,NA,1,2.80965e-4,ASV_00345,IT1
339,2,268,NA,NA,2,3.77467e-4,ASV_00345,IT2
339,1,2,7,14,3,1.63357e-5,ASV_00345,IT3
339,1,1,100,NA,5,8.87007e-4,ASV_00345,UK1
340,2,69,NA,NA,2,5.43479e-4,ASV_00346,IT2
340,4,140,NA,NA,6,2.13907e-4,ASV_00346,UK2
341,2,507,NA,NA,2,2.11799e-4,ASV_00347,IT2
342,5,27,NA,NA,4,4.81304e-4,ASV_00348,FI1
342,3,218,NA,NA,7,2.95585e-4,ASV_00348,SE1
343,5,170,NA,NA,4,3.06147e-4,ASV_00349,FI1
343,4,305,NA,NA,6,1.66152e-4,ASV_00349,UK2
343,3,448,NA,NA,7,1.01468e-4,ASV_00349,SE1
344,2,356,NA,NA,2,3.19902e-4,ASV_00350,IT2
